id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_ply,start_at,end_at,game_duration_mins,base_time,increment_time,hour,rating_diff,game_type
TKwuIzb6,True,1503830000000.0,1503840000000.0,26,mate,black,15+15,1234,1359,C55,Italian Game: Anti-Fried Liver Defense,6,2017-08-27 10:33:20,2017-08-27 13:20:00,167.0,15,15,10,125,rapid
s752sCLr,True,1503780000000.0,1503780000000.0,62,resign,black,15+15,1275,1236,C57,Italian Game: Two Knights Defense |  Fried Liver Attack,11,2017-08-26 20:40:00,2017-08-26 20:40:00,0.0,15,15,20,39,rapid
lKYmVLZt,True,1503780000000.0,1503780000000.0,37,resign,white,15+15,1433,1282,B02,Alekhine Defense: Maroczy Variation,3,2017-08-26 20:40:00,2017-08-26 20:40:00,0.0,15,15,20,151,rapid
dRhehsEy,True,1503670000000.0,1503670000000.0,24,resign,black,15+15,1132,1276,D06,Queen's Gambit Refused: Marshall Defense,4,2017-08-25 14:06:40,2017-08-25 14:06:40,0.0,15,15,14,144,rapid
7rbdtPwO,False,1503420000000.0,1503420000000.0,47,resign,white,30+2,1276,1308,C55,Italian Game: Anti-Fried Liver Defense,6,2017-08-22 16:40:00,2017-08-22 16:40:00,0.0,30,2,16,32,classic
ahwTovI0,True,1503420000000.0,1503420000000.0,37,resign,black,15+15,1228,1266,B02,Alekhine Defense: Two Pawn Attack |  Lasker Variation,7,2017-08-22 16:40:00,2017-08-22 16:40:00,0.0,15,15,16,38,rapid
fgK91ojo,True,1503420000000.0,1503420000000.0,24,resign,black,15+15,1273,1409,B13,Caro-Kann Defense: Exchange Variation,5,2017-08-22 16:40:00,2017-08-22 16:40:00,0.0,15,15,16,136,rapid
Cmhkui8U,True,1503410000000.0,1503410000000.0,9,resign,white,15+15,1338,1277,D00,Queen's Pawn Game #2,3,2017-08-22 13:53:20,2017-08-22 13:53:20,0.0,15,15,13,61,rapid
TRpFAEWd,True,1503160000000.0,1503160000000.0,47,mate,white,15+15,1263,1336,B57,Sicilian Defense: Modern Variations |  Main Line,8,2017-08-19 16:26:40,2017-08-19 16:26:40,0.0,15,15,16,73,rapid
btHFH9xr,True,1503160000000.0,1503160000000.0,85,mate,white,15+15,1316,1273,A20,English Opening: King's English Variation,2,2017-08-19 16:26:40,2017-08-19 16:26:40,0.0,15,15,16,43,rapid
G9xaiPFl,True,1503140000000.0,1503140000000.0,39,mate,white,15+15,1248,1253,B00,Goldsmith Defense,2,2017-08-19 10:53:20,2017-08-19 10:53:20,0.0,15,15,10,5,rapid
RkMlSx4r,True,1503130000000.0,1503130000000.0,58,mate,black,15+15,1335,1233,E20,Nimzo-Indian Defense,6,2017-08-19 08:06:40,2017-08-19 08:06:40,0.0,15,15,8,102,rapid
Z1CTghfR,True,1503130000000.0,1503130000000.0,95,mate,white,15+15,1223,1189,C57,Italian Game: Two Knights Defense |  Fried Liver Attack,11,2017-08-19 08:06:40,2017-08-19 08:06:40,0.0,15,15,8,34,rapid
X4QqWp8Q,True,1503130000000.0,1503130000000.0,2,resign,black,15+15,1443,1204,B02,Alekhine Defense,2,2017-08-19 08:06:40,2017-08-19 08:06:40,0.0,15,15,8,239,rapid
R6dF4yRx,True,1503090000000.0,1503090000000.0,97,mate,white,15+15,1227,1216,D06,Queen's Gambit Refused: Marshall Defense,4,2017-08-18 21:00:00,2017-08-18 21:00:00,0.0,15,15,21,11,rapid
PLxCc87r,True,1503090000000.0,1503090000000.0,12,draw,draw,15+15,1215,1219,C50,Italian Game,5,2017-08-18 21:00:00,2017-08-18 21:00:00,0.0,15,15,21,4,rapid
p7a4FGwp,True,1503090000000.0,1503090000000.0,30,resign,white,15+15,1227,1227,C50,Four Knights Game: Italian Variation,8,2017-08-18 21:00:00,2017-08-18 21:00:00,0.0,15,15,21,0,rapid
3udM9T6k,True,1503090000000.0,1503090000000.0,43,mate,white,10+0,1550,1225,E11,Bogo-Indian Defense: Exchange Variation,8,2017-08-18 21:00:00,2017-08-18 21:00:00,0.0,10,0,21,325,rapid
hkMNenrh,True,1503080000000.0,1503080000000.0,11,resign,white,15+15,1325,1234,B02,Alekhine Defense,2,2017-08-18 18:13:20,2017-08-18 18:13:20,0.0,15,15,18,91,rapid
jrmlULM0,True,1503060000000.0,1503060000000.0,72,mate,black,15+15,1212,1221,B02,Alekhine Defense: Saemisch Attack,5,2017-08-18 12:40:00,2017-08-18 12:40:00,0.0,15,15,12,9,rapid
JbLparSt,True,1503060000000.0,1503060000000.0,156,mate,black,15+15,1226,1478,C40,King's Knight Opening,3,2017-08-18 12:40:00,2017-08-18 12:40:00,0.0,15,15,12,252,rapid
mqZFkCf3,True,1503060000000.0,1503060000000.0,18,resign,black,25+0,1228,1626,D30,Queen's Gambit Declined,4,2017-08-18 12:40:00,2017-08-18 12:40:00,0.0,25,0,12,398,classic
dZn9WLT5,False,1503050000000.0,1503060000000.0,77,mate,white,10+2,1191,1228,C11,French Defense: Classical Variation |  Steinitz Variation,7,2017-08-18 09:53:20,2017-08-18 12:40:00,167.0,10,2,9,37,rapid
MgL176RS,True,1503050000000.0,1503050000000.0,32,resign,black,30+0,1422,1210,B02,Alekhine Defense: Two Pawn Attack,5,2017-08-18 09:53:20,2017-08-18 09:53:20,0.0,30,0,9,212,classic
V16nc5AF,True,1503050000000.0,1503050000000.0,35,resign,white,15+15,1186,1223,C28,Vienna Game: Vienna Gambit,5,2017-08-18 09:53:20,2017-08-18 09:53:20,0.0,15,15,9,37,rapid
GT8TdRlm,True,1503050000000.0,1503050000000.0,85,mate,white,15+15,1212,1212,B06,Modern Defense,2,2017-08-18 09:53:20,2017-08-18 09:53:20,0.0,15,15,9,0,rapid
2P2u5f63,True,1503050000000.0,1503050000000.0,50,resign,black,15+15,1228,1343,B01,Scandinavian Defense: Panov Transfer,6,2017-08-18 09:53:20,2017-08-18 09:53:20,0.0,15,15,9,115,rapid
15nlkNRf,True,1504140000000.0,1504140000000.0,111,resign,white,10+10,1865,1862,A46,Yusupov-Rubinstein System,5,2017-08-31 00:40:00,2017-08-31 00:40:00,0.0,10,10,0,3,rapid
xwl41jna,True,1503950000000.0,1503950000000.0,65,outoftime,white,7+2,1852,1852,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5,2017-08-28 19:53:20,2017-08-28 19:53:20,0.0,7,2,19,0,rapid
1zRjgcqm,True,1503800000000.0,1503810000000.0,73,resign,white,15+0,1833,1863,A56,Benoni Defense,4,2017-08-27 02:13:20,2017-08-27 05:00:00,167.0,15,0,2,30,rapid
vfnLULoh,True,1503690000000.0,1503690000000.0,125,resign,white,15+0,1851,1918,B27,Sicilian Defense: Hyperaccelerated Dragon,4,2017-08-25 19:40:00,2017-08-25 19:40:00,0.0,15,0,19,67,rapid
ut6LIGPI,True,1503630000000.0,1503630000000.0,76,resign,black,15+0,1861,1844,C55,Italian Game: Anti-Fried Liver Defense,6,2017-08-25 03:00:00,2017-08-25 03:00:00,0.0,15,0,3,17,rapid
1KbSJtjs,True,1503620000000.0,1503630000000.0,65,outoftime,white,10+0,1853,1774,C65,Ruy Lopez: Berlin Defense #2,6,2017-08-25 00:13:20,2017-08-25 03:00:00,167.0,10,0,0,79,rapid
cqrATt9o,True,1503620000000.0,1503620000000.0,41,mate,white,10+0,1910,1862,B90,Sicilian Defense: Najdorf |  Lipnitsky Attack,11,2017-08-25 00:13:20,2017-08-25 00:13:20,0.0,10,0,0,48,rapid
deKfSOPy,True,1503620000000.0,1503620000000.0,59,resign,white,10+0,1851,1890,C00,French Defense: Knight Variation,3,2017-08-25 00:13:20,2017-08-25 00:13:20,0.0,10,0,0,39,rapid
vQ1psjxd,True,1503600000000.0,1503600000000.0,70,resign,black,15+5,1860,1840,B50,Sicilian Defense: Delayed Alapin,5,2017-08-24 18:40:00,2017-08-24 18:40:00,0.0,15,5,18,20,rapid
k1qV5HHz,True,1503550000000.0,1503550000000.0,34,resign,white,25+25,1828,1848,B51,Sicilian Defense: Canal-Sokolsky Attack,5,2017-08-24 04:46:40,2017-08-24 04:46:40,0.0,25,25,4,20,classic
QQ3iIM2V,True,1503460000000.0,1503460000000.0,69,outoftime,white,8+0,1855,1858,E00,Amar Opening,1,2017-08-23 03:46:40,2017-08-23 03:46:40,0.0,8,0,3,3,rapid
GppFo58m,True,1503450000000.0,1503450000000.0,63,resign,white,10+10,1847,1895,C70,Ruy Lopez: Morphy Defense |  Classical Defense Deferred,8,2017-08-23 01:00:00,2017-08-23 01:00:00,0.0,10,10,1,48,rapid
BoDJGVyk,True,1503450000000.0,1503450000000.0,107,resign,white,10+10,1885,1856,B50,Sicilian Defense,4,2017-08-23 01:00:00,2017-08-23 01:00:00,0.0,10,10,1,29,rapid
tqirXAEm,True,1503440000000.0,1503440000000.0,58,resign,white,30+0,1847,1802,A40,Queen's Pawn,1,2017-08-22 22:13:20,2017-08-22 22:13:20,0.0,30,0,22,45,classic
GLC4oNZR,False,1503440000000.0,1503440000000.0,34,resign,black,20+5,1847,1856,B11,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation,6,2017-08-22 22:13:20,2017-08-22 22:13:20,0.0,20,5,22,9,classic
3eLsB99C,True,1503420000000.0,1503430000000.0,100,outoftime,black,15+0,1840,1837,B22,Sicilian Defense: Alapin Variation,3,2017-08-22 16:40:00,2017-08-22 19:26:40,167.0,15,0,16,3,rapid
M6zMVwqK,True,1503340000000.0,1503350000000.0,80,resign,black,5+5,1848,1806,B40,Sicilian Defense: French Variation,4,2017-08-21 18:26:40,2017-08-21 21:13:20,167.0,5,5,18,42,blitz
yrQWTJVz,True,1503340000000.0,1503340000000.0,44,resign,black,15+0,1860,1820,C00,French Defense: Knight Variation,3,2017-08-21 18:26:40,2017-08-21 18:26:40,0.0,15,0,18,40,rapid
aF6DiZZe,True,1503200000000.0,1503200000000.0,40,outoftime,black,10+0,1854,1849,A45,Paleface Attack,3,2017-08-20 03:33:20,2017-08-20 03:33:20,0.0,10,0,3,5,rapid
0dm3RaQv,True,1503120000000.0,1503120000000.0,105,outoftime,white,10+0,1895,1859,B50,Sicilian Defense,4,2017-08-19 05:20:00,2017-08-19 05:20:00,0.0,10,0,5,36,rapid
BxxAvvER,True,1503110000000.0,1503110000000.0,50,resign,black,15+0,1866,1965,B31,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack |  Fianchetto Variation,6,2017-08-19 02:33:20,2017-08-19 02:33:20,0.0,15,0,2,99,rapid
fPPfEuu5,False,1503090000000.0,1503090000000.0,144,outoftime,draw,10+0,1866,1843,B50,Sicilian Defense,4,2017-08-18 21:00:00,2017-08-18 21:00:00,0.0,10,0,21,23,rapid
Hysqcekp,False,1503020000000.0,1503020000000.0,81,resign,black,10+0,1835,1866,B18,Caro-Kann Defense: Classical Variation |  Flohr Variation,11,2017-08-18 01:33:20,2017-08-18 01:33:20,0.0,10,0,1,31,rapid
oaKcGCrO,True,1502940000000.0,1502940000000.0,69,resign,black,15+0,1877,1860,C61,Ruy Lopez: Bird Variation,6,2017-08-17 03:20:00,2017-08-17 03:20:00,0.0,15,0,3,17,rapid
xMezmOBz,True,1502070000000.0,1502070000000.0,77,mate,white,7+8,1849,1874,B90,Sicilian Defense: Najdorf Variation |  Adams Attack,11,2017-08-07 01:40:00,2017-08-07 01:40:00,0.0,7,8,1,25,rapid
46AuHfcq,True,1501980000000.0,1501980000000.0,158,mate,black,6+6,1835,1865,E10,Blumenfeld Countergambit #2,6,2017-08-06 00:40:00,2017-08-06 00:40:00,0.0,6,6,0,30,rapid
A7ddojjI,True,1501880000000.0,1501880000000.0,107,draw,draw,15+5,1866,1835,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7,2017-08-04 20:53:20,2017-08-04 20:53:20,0.0,15,5,20,31,rapid
SGqoxO3v,True,1501610000000.0,1501610000000.0,117,mate,white,15+0,1856,1829,C78,Ruy Lopez: Morphy Defense #2,12,2017-08-01 17:53:20,2017-08-01 17:53:20,0.0,15,0,17,27,rapid
pHJ5zXyE,True,1501600000000.0,1501600000000.0,44,resign,white,10+0,1845,1846,C70,Ruy Lopez: Morphy Defense |  Classical Defense Deferred,8,2017-08-01 15:06:40,2017-08-01 15:06:40,0.0,10,0,15,1,rapid
WqMvA7iE,True,1501290000000.0,1501290000000.0,40,resign,black,15+0,1834,1835,B30,Sicilian Defense: Old Sicilian,4,2017-07-29 01:00:00,2017-07-29 01:00:00,0.0,15,0,1,1,rapid
s3v6jMaX,True,1501200000000.0,1501200000000.0,59,resign,white,15+5,1846,1845,B10,Caro-Kann Defense,2,2017-07-28 00:00:00,2017-07-28 00:00:00,0.0,15,5,0,1,rapid
hl3zLZmV,False,1501200000000.0,1501200000000.0,110,resign,black,10+0,1845,1917,D06,Queen's Gambit Refused: Marshall Defense,4,2017-07-28 00:00:00,2017-07-28 00:00:00,0.0,10,0,0,72,rapid
PHYPEO42,True,1501190000000.0,1501190000000.0,30,resign,black,15+0,1858,1790,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,2017-07-27 21:13:20,2017-07-27 21:13:20,0.0,15,0,21,68,rapid
NgZ8xxFe,True,1501190000000.0,1501190000000.0,54,resign,black,10+0,1871,1847,B30,Sicilian Defense: Old Sicilian,4,2017-07-27 21:13:20,2017-07-27 21:13:20,0.0,10,0,21,24,rapid
1ZeBVc5V,True,1501120000000.0,1501130000000.0,69,resign,black,10+0,1846,1869,C41,Philidor Defense,5,2017-07-27 01:46:40,2017-07-27 04:33:20,167.0,10,0,1,23,rapid
OmwDxZpJ,True,1501090000000.0,1501090000000.0,178,mate,black,16+0,1843,1836,B22,Sicilian Defense: Alapin Variation,3,2017-07-26 17:26:40,2017-07-26 17:26:40,0.0,16,0,17,7,classic
JewxmuG9,True,1501040000000.0,1501040000000.0,136,resign,black,15+0,1800,1826,B20,Sicilian Defense,2,2017-07-26 03:33:20,2017-07-26 03:33:20,0.0,15,0,3,26,rapid
0gTDO6Av,False,1504200000000.0,1504200000000.0,124,mate,black,8+0,1283,1267,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5,2017-08-31 17:20:00,2017-08-31 17:20:00,0.0,8,0,17,16,rapid
t7vvcwqO,True,1504180000000.0,1504180000000.0,96,resign,black,10+4,1290,1270,A00,Hungarian Opening,1,2017-08-31 11:46:40,2017-08-31 11:46:40,0.0,10,4,11,20,rapid
igSDFKv0,True,1504180000000.0,1504180000000.0,53,outoftime,white,12+0,1331,1281,D00,Queen's Pawn Game #3,4,2017-08-31 11:46:40,2017-08-31 11:46:40,0.0,12,0,11,50,rapid
facMwkUo,True,1504080000000.0,1504080000000.0,39,mate,white,10+0,1304,1292,A00,Van't Kruijs Opening,1,2017-08-30 08:00:00,2017-08-30 08:00:00,0.0,10,0,8,12,rapid
j5KY62yS,True,1504080000000.0,1504080000000.0,10,mate,black,10+0,1305,1293,C00,French Defense: Normal Variation,3,2017-08-30 08:00:00,2017-08-30 08:00:00,0.0,10,0,8,12,rapid
nyYULwUl,True,1504080000000.0,1504080000000.0,51,mate,white,10+0,1308,1317,C22,Center Game: Berger Variation,8,2017-08-30 08:00:00,2017-08-30 08:00:00,0.0,10,0,8,9,rapid
h0YsGMhj,True,1503810000000.0,1503810000000.0,18,resign,black,15+0,1296,1305,C54,Italian Game: Giuoco Piano |  Greco's Attack,13,2017-08-27 05:00:00,2017-08-27 05:00:00,0.0,15,0,5,9,rapid
o4T7dj5h,False,1503800000000.0,1503800000000.0,106,mate,black,30+0,968,1305,C50,Four Knights Game: Italian Variation,8,2017-08-27 02:13:20,2017-08-27 02:13:20,0.0,30,0,2,337,classic
VgNt0SSX,False,1503770000000.0,1503770000000.0,38,mate,black,15+15,1293,1466,C41,Philidor Defense #3,5,2017-08-26 17:53:20,2017-08-26 17:53:20,0.0,15,15,17,173,rapid
UvqLtnPM,True,1503760000000.0,1503760000000.0,59,mate,white,7+2,1500,1299,C68,Ruy Lopez: Exchange Variation,7,2017-08-26 15:06:40,2017-08-26 15:06:40,0.0,7,2,15,201,rapid
1b0kpInt,True,1503750000000.0,1503750000000.0,111,mate,white,7+2,1288,1232,B12,Caro-Kann Defense,3,2017-08-26 12:20:00,2017-08-26 12:20:00,0.0,7,2,12,56,rapid
dJEtAQp7,True,1503750000000.0,1503750000000.0,28,resign,black,7+2,1289,2108,C77,Ruy Lopez: Morphy Defense |  Tarrasch Variation,9,2017-08-26 12:20:00,2017-08-26 12:20:00,0.0,7,2,12,819,rapid
ZPHBiKBY,False,1503740000000.0,1503740000000.0,101,outoftime,white,7+2,1431,1289,C22,Center Game: Normal Variation,6,2017-08-26 09:33:20,2017-08-26 09:33:20,0.0,7,2,9,142,rapid
I8odmGjb,False,1503740000000.0,1503740000000.0,15,mate,white,7+2,1806,1289,C45,Scotch Game,7,2017-08-26 09:33:20,2017-08-26 09:33:20,0.0,7,2,9,517,rapid
DijZlfMy,False,1503740000000.0,1503740000000.0,42,resign,white,7+2,1289,1311,C41,Philidor Defense #3,5,2017-08-26 09:33:20,2017-08-26 09:33:20,0.0,7,2,9,22,rapid
LyRqbD4d,False,1503740000000.0,1503740000000.0,118,resign,black,7+2,1431,1289,A40,Englund Gambit Declined |  Reversed French,3,2017-08-26 09:33:20,2017-08-26 09:33:20,0.0,7,2,9,142,rapid
CvakmVNb,False,1503740000000.0,1503740000000.0,34,resign,black,7+2,1289,1484,C50,Giuoco Piano,6,2017-08-26 09:33:20,2017-08-26 09:33:20,0.0,7,2,9,195,rapid
O037dETy,False,1503740000000.0,1503740000000.0,60,resign,black,7+2,1289,1810,A42,Sicilian Defense: Hyperaccelerated Fianchetto,5,2017-08-26 09:33:20,2017-08-26 09:33:20,0.0,7,2,9,521,rapid
CxQlHSnq,False,1503740000000.0,1503740000000.0,66,resign,black,7+2,1806,1289,C44,Scotch Game,5,2017-08-26 09:33:20,2017-08-26 09:33:20,0.0,7,2,9,517,rapid
Q0jogkvi,False,1503680000000.0,1503680000000.0,21,outoftime,white,5+8,1289,1500,C41,Philidor Defense #3,5,2017-08-25 16:53:20,2017-08-25 16:53:20,0.0,5,8,16,211,blitz
QurxyQkA,True,1503670000000.0,1503670000000.0,73,mate,white,15+1,1409,1297,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8,2017-08-25 14:06:40,2017-08-25 14:06:40,0.0,15,1,14,112,rapid
mJ9VpdxV,True,1503660000000.0,1503670000000.0,159,mate,white,15+1,1280,1485,C55,Italian Game: Anti-Fried Liver Defense,6,2017-08-25 11:20:00,2017-08-25 14:06:40,167.0,15,1,11,205,rapid
edYOVb5F,False,1503600000000.0,1503600000000.0,74,resign,white,15+0,1280,1211,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,2017-08-24 18:40:00,2017-08-24 18:40:00,0.0,15,0,18,69,rapid
GstYv2mJ,False,1503600000000.0,1503600000000.0,28,mate,black,15+0,1211,1280,A00,Crab Opening,3,2017-08-24 18:40:00,2017-08-24 18:40:00,0.0,15,0,18,69,rapid
dFQ5D7CS,True,1503580000000.0,1503580000000.0,112,mate,black,10+0,1281,1765,C41,Philidor Defense #4,6,2017-08-24 13:06:40,2017-08-24 13:06:40,0.0,10,0,13,484,rapid
2FpFvoMt,True,1503510000000.0,1503510000000.0,104,resign,black,15+1,1288,1454,C42,Petrov's Defense,4,2017-08-23 17:40:00,2017-08-23 17:40:00,0.0,15,1,17,166,rapid
cywOBEY5,True,1503510000000.0,1503510000000.0,40,mate,black,15+1,1560,1270,D07,Queen's Gambit Refused: Chigorin Defense #2,5,2017-08-23 17:40:00,2017-08-23 17:40:00,0.0,15,1,17,290,rapid
pnU8dLUx,True,1503510000000.0,1503510000000.0,44,mate,black,15+1,1274,1534,B27,Sicilian Defense: Jalalabad Variation,4,2017-08-23 17:40:00,2017-08-23 17:40:00,0.0,15,1,17,260,rapid
lE65efFF,True,1503510000000.0,1503510000000.0,150,draw,draw,15+1,1259,1663,C55,Italian Game: Anti-Fried Liver Defense,6,2017-08-23 17:40:00,2017-08-23 17:40:00,0.0,15,1,17,404,rapid
bCVL4bZl,True,1503410000000.0,1503410000000.0,60,mate,black,10+0,1614,1238,D02,Queen's Pawn Game: London System,5,2017-08-22 13:53:20,2017-08-22 13:53:20,0.0,10,0,13,376,rapid
WUyPeYW8,True,1503400000000.0,1503410000000.0,37,mate,white,10+0,1221,1417,C02,French Defense: Advance Variation |  Milner-Barry Gambit,11,2017-08-22 11:06:40,2017-08-22 13:53:20,167.0,10,0,11,196,rapid
xRY7h8aS,True,1503340000000.0,1503340000000.0,88,outoftime,black,10+0,1222,1732,B32,Sicilian Defense: Open #3,7,2017-08-21 18:26:40,2017-08-21 18:26:40,0.0,10,0,18,510,rapid
92UGyHOr,True,1503300000000.0,1503310000000.0,113,mate,white,10+0,1232,1234,C68,Ruy Lopez: Exchange Variation,7,2017-08-21 07:20:00,2017-08-21 10:06:40,167.0,10,0,7,2,rapid
UqxaqU7R,True,1503100000000.0,1503110000000.0,55,mate,white,20+5,1240,1219,C42,Russian Game: Damiano Variation |  Kholmov Gambit,8,2017-08-18 23:46:40,2017-08-19 02:33:20,167.0,20,5,23,21,classic
TTzZc8gW,True,1502940000000.0,1502940000000.0,135,mate,white,10+0,1590,1600,A22,English Opening: Carls-Bremen System,5,2017-08-17 03:20:00,2017-08-17 03:20:00,0.0,10,0,3,10,rapid
F7oADKYb,True,1502240000000.0,1502240000000.0,137,draw,draw,10+0,1568,1617,C50,Italian Game,5,2017-08-09 00:53:20,2017-08-09 00:53:20,0.0,10,0,0,49,rapid
GoYkQEoS,True,1501980000000.0,1501980000000.0,97,outoftime,white,10+0,1500,1358,C46,Four Knights Game,6,2017-08-06 00:40:00,2017-08-06 00:40:00,0.0,10,0,0,142,rapid
DszY6Pr4,False,1503450000000.0,1503450000000.0,33,resign,black,10+2,1384,1325,B07,Pirc Defense #4,2,2017-08-23 01:00:00,2017-08-23 01:00:00,0.0,10,2,1,59,rapid
FhJcOzZW,False,1503440000000.0,1503440000000.0,29,resign,black,30+0,1384,1265,A06,Zukertort Opening: Old Indian Attack,3,2017-08-22 22:13:20,2017-08-22 22:13:20,0.0,30,0,22,119,classic
kKFslhlg,False,1503440000000.0,1503440000000.0,55,resign,black,2+10,1384,1950,A04,Zukertort Opening: Sicilian Invitation,2,2017-08-22 22:13:20,2017-08-22 22:13:20,0.0,2,10,22,566,bullet
VVkKGe4E,True,1503280000000.0,1503280000000.0,91,resign,white,20+10,1377,1249,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,2017-08-21 01:46:40,2017-08-21 01:46:40,0.0,20,10,1,128,classic
11VaOez1,True,1503280000000.0,1503280000000.0,53,resign,white,9+0,1375,1389,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4,2017-08-21 01:46:40,2017-08-21 01:46:40,0.0,9,0,1,14,rapid
2akR3Bit,True,1503260000000.0,1503260000000.0,49,mate,white,10+2,1378,1361,C41,Philidor Defense,5,2017-08-20 20:13:20,2017-08-20 20:13:20,0.0,10,2,20,17,rapid
mG2dEz4z,True,1503260000000.0,1503260000000.0,48,mate,black,10+2,1261,1371,B07,King's Pawn Game: Maroczy Defense,4,2017-08-20 20:13:20,2017-08-20 20:13:20,0.0,10,2,20,110,rapid
xrZnbIGD,True,1503260000000.0,1503260000000.0,20,resign,black,10+9,1380,1429,B30,Sicilian Defense: Old Sicilian,4,2017-08-20 20:13:20,2017-08-20 20:13:20,0.0,10,9,20,49,rapid
lOU3lddA,True,1503250000000.0,1503250000000.0,87,mate,white,10+0,1369,1368,C42,Russian Game: Damiano Variation,6,2017-08-20 17:26:40,2017-08-20 17:26:40,0.0,10,0,17,1,rapid
xYEVgk0W,True,1503250000000.0,1503250000000.0,11,resign,white,10+0,1290,1371,C77,Ruy Lopez: Morphy Defense |  Mackenzie Variation,9,2017-08-20 17:26:40,2017-08-20 17:26:40,0.0,10,0,17,81,rapid
QnXuc72h,True,1503110000000.0,1503110000000.0,110,draw,draw,15+3,1372,1326,B00,St. George Defense,2,2017-08-19 02:33:20,2017-08-19 02:33:20,0.0,15,3,2,46,rapid
ejaSwZEr,True,1503110000000.0,1503110000000.0,24,resign,white,6+7,1361,1383,A00,Van't Kruijs Opening,1,2017-08-19 02:33:20,2017-08-19 02:33:20,0.0,6,7,2,22,rapid
3ZfA3gFa,True,1503100000000.0,1503100000000.0,23,resign,white,15+15,1217,1399,A22,English Opening: King's English Variation |  Two Knights Variation,4,2017-08-18 23:46:40,2017-08-18 23:46:40,0.0,15,15,23,182,rapid
WoOqoYEL,True,1503020000000.0,1503020000000.0,81,mate,white,15+30,1387,1447,C60,Ruy Lopez,5,2017-08-18 01:33:20,2017-08-18 01:33:20,0.0,15,30,1,60,rapid
EgoW2NiE,False,1503020000000.0,1503020000000.0,34,resign,black,20+0,1474,1387,B01,Scandinavian Defense,2,2017-08-18 01:33:20,2017-08-18 01:33:20,0.0,20,0,1,87,classic
ZctgRAt4,True,1503010000000.0,1503010000000.0,103,mate,white,15+2,1377,1351,C41,Philidor Defense #2,4,2017-08-17 22:46:40,2017-08-17 22:46:40,0.0,15,2,22,26,rapid
VuZ0dzhO,True,1503010000000.0,1503010000000.0,29,resign,black,30+10,1389,1339,C40,King's Pawn Game: McConnell Defense,4,2017-08-17 22:46:40,2017-08-17 22:46:40,0.0,30,10,22,50,classic
1cvi4Z6K,False,1502920000000.0,1502920000000.0,22,resign,black,30+15,1389,1400,C41,Philidor Defense #2,4,2017-08-16 21:46:40,2017-08-16 21:46:40,0.0,30,15,21,11,classic
E83xJFBo,False,1502920000000.0,1502920000000.0,38,resign,white,10+0,1849,1389,C44,Scotch Game,5,2017-08-16 21:46:40,2017-08-16 21:46:40,0.0,10,0,21,460,rapid
hVSNfLer,True,1502850000000.0,1502850000000.0,46,mate,black,8+0,1395,1378,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,2017-08-16 02:20:00,2017-08-16 02:20:00,0.0,8,0,2,17,rapid
XyM6zTew,True,1502850000000.0,1502850000000.0,23,outoftime,white,5+5,1370,1257,C61,Ruy Lopez: Bird Variation,6,2017-08-16 02:20:00,2017-08-16 02:20:00,0.0,5,5,2,113,blitz
